,idx,age,Red_cf,Green_cf,Blue_cf,Red_origin,Green_origin,Blue_origin
1662,40,62.0,138.539306640625,35.6199836730957,17.794891357421875,138.539306640625,35.6199836730957,17.794891357421875
1663,40,63.0,138.539306640625,35.6199836730957,17.794891357421875,138.539306640625,35.6199836730957,17.794891357421875
1664,40,64.0,138.539306640625,35.6199836730957,17.794891357421875,138.539306640625,35.6199836730957,17.794891357421875
1665,40,65.0,138.539306640625,35.6199836730957,17.794891357421875,138.539306640625,35.6199836730957,17.794891357421875
1666,40,66.0,138.539306640625,35.6199836730957,17.794891357421875,138.539306640625,35.6199836730957,17.794891357421875
1667,40,67.0,138.539306640625,35.6199836730957,17.794891357421875,138.539306640625,35.6199836730957,17.794891357421875
1668,40,68.0,138.539306640625,35.621192932128906,17.794891357421875,138.539306640625,35.6199836730957,17.794891357421875
1669,40,69.0,138.539306640625,35.62455749511719,17.794891357421875,138.539306640625,35.6199836730957,17.794891357421875
1670,40,70.0,138.539306640625,35.629390716552734,17.79446029663086,138.539306640625,35.6199836730957,17.794891357421875
1671,40,71.0,138.54112243652344,35.63387680053711,17.794374465942383,138.539306640625,35.6199836730957,17.794891357421875
1672,40,72.0,138.54714965820312,35.64043426513672,17.793424606323242,138.539306640625,35.6199836730957,17.794891357421875
1673,40,73.0,138.5541534423828,35.64569854736328,17.79100799560547,138.539306640625,35.6199836730957,17.794891357421875
1674,40,74.0,138.57054138183594,35.65035629272461,17.79006004333496,138.539306640625,35.6199836730957,17.794891357421875
1675,40,75.0,138.59625244140625,35.6550178527832,17.79066276550293,138.539306640625,35.6199836730957,17.794891357421875
1676,40,76.0,138.63414001464844,35.66226577758789,17.789541244506836,138.539306640625,35.6199836730957,17.794891357421875
1677,40,77.0,138.6772003173828,35.67253494262695,17.785572052001953,138.539306640625,35.6199836730957,17.794891357421875
1678,40,78.0,138.72378540039062,35.702476501464844,17.74415397644043,138.539306640625,35.6199836730957,17.794891357421875
1679,40,79.0,138.78936767578125,35.723445892333984,17.743637084960938,138.539306640625,35.6199836730957,17.794891357421875
1680,40,80.0,138.83682250976562,35.87324142456055,17.691085815429688,138.539306640625,35.6199836730957,17.794891357421875
1681,41,40.0,166.0494384765625,97.51799011230469,78.97791290283203,167.1895751953125,99.13573455810547,78.0791244506836
1682,41,41.0,166.114501953125,97.61290740966797,78.93045043945312,167.1895751953125,99.13573455810547,78.0791244506836
1683,41,42.0,166.170166015625,97.70325469970703,78.89671325683594,167.1895751953125,99.13573455810547,78.0791244506836
1684,41,43.0,166.22201538085938,97.7889404296875,78.85011291503906,167.1895751953125,99.13573455810547,78.0791244506836
1685,41,44.0,166.27508544921875,97.87815856933594,78.8194808959961,167.1895751953125,99.13573455810547,78.0791244506836
1686,41,45.0,166.31573486328125,97.96039581298828,78.76477813720703,167.1895751953125,99.13573455810547,78.0791244506836
1687,41,46.0,166.3539581298828,98.00621032714844,78.72827911376953,167.1895751953125,99.13573455810547,78.0791244506836
1688,41,47.0,166.38890075683594,98.06307983398438,78.6849594116211,167.1895751953125,99.13573455810547,78.0791244506836
1689,41,48.0,166.4375762939453,98.13668060302734,78.63948822021484,167.1895751953125,99.13573455810547,78.0791244506836
1690,41,49.0,166.47889709472656,98.16877746582031,78.61937713623047,167.1895751953125,99.13573455810547,78.0791244506836
1691,41,50.0,166.52455139160156,98.21287536621094,78.59142303466797,167.1895751953125,99.13573455810547,78.0791244506836
1692,41,51.0,166.57373046875,98.26050567626953,78.5676040649414,167.1895751953125,99.13573455810547,78.0791244506836
1693,41,52.0,166.6509552001953,98.34619140625,78.49227905273438,167.1895751953125,99.13573455810547,78.0791244506836
1694,41,53.0,166.72647094726562,98.37250518798828,78.47234344482422,167.1895751953125,99.13573455810547,78.0791244506836
1695,41,54.0,166.79808044433594,98.4380874633789,78.42324829101562,167.1895751953125,99.13573455810547,78.0791244506836
1696,41,55.0,166.90249633789062,98.62024688720703,78.30304718017578,167.1895751953125,99.13573455810547,78.0791244506836
1697,41,56.0,167.01760864257812,98.78445434570312,78.23168182373047,167.1895751953125,99.13573455810547,78.0791244506836
1698,41,57.0,167.1102752685547,98.86711883544922,78.18414306640625,167.1895751953125,99.13573455810547,78.0791244506836
